company_name,brand,address,state,expiry_date
KIM YONG GEE DAMANSARA PERDANA (002),,"(SIGNATURE BEEF NOODLES SDN BHD), NO. 16-1, JALAN PJU 8/5E, PERDANA BUSINESS CENTRE,, PETALING JAYA 47820 PETALING JAYA., 47820, Petaling, Selangor",SELANGOR,31/12/2027
KIM YONG GEE SS15 (001),,"(SIGNATURE BEEF NOODLES SDN BHD), NO. 37 (GROUND FLOOR), JALAN SS 15/8A,, SS 15, 47500, Petaling, Selangor",SELANGOR,30/04/2027
SIGNATURE TIFFINS SDN BHD,,"(SIGNATURE TIFFINS SDN BHD), NO 7-G, JALAN FLORA 1/4, BANDAR RIMBAYU (BLOSSOM SQUARE), 42500, Kuala Langat, Selangor",SELANGOR,31/12/2027
MYEONGDONG TOPOKKI 1 UTAMA SHOPPING CENTRE,,"(SIMILE SDN BHD ), LOT LG312B, LOWER GROUND FLOOR, NO 1, LEBUH BANDAR UTAMA,, 47800, Petaling, Selangor, MYEONGDONG TOPOKKI, STATUS HALAL : Sijil Telah Ditarik Balik",SELANGOR,15/02/2027
TEXAS CHICKEN KUALA SELANGOR DT,,"(TEXAS CHICKEN (MALAYSIA) SDN BHD), CALTEX PETROL STATION, LOT 139, BATU 2, JALAN KUALA SELANGOR-KELANG, 45000, Kuala Selangor, Selangor, TEXAS CHICKEN",SELANGOR,15/08/2026
TEXAS CHICKEN ONE UTAMA,,"(TEXAS CHICKEN (MALAYSIA) SDN BHD), LG309A, LOWER GROUND FLOOR,, 1 Utama Shopping Centre, Bandar Utama, Petaling Jaya, 47800, Petaling, Selangor, TEXAS CHICKEN",SELANGOR,15/08/2026
TEXAS CHICKEN PJ NEWTOWN,,"(TEXAS CHICKEN (MALAYSIA) SDN BHD), NO. 20, JALAN TENGAH, PJ NEWTOWN CENTER, 46200, Petaling, Selangor",SELANGOR,31/12/2026
TEXAS CHICKEN PKNS BANGI,,"(TEXAS CHICKEN (MALAYSIA) SDN BHD), LOT G-02 & G-02E, TINGKAT BAWAH, KOMPLEKS PKNS, 43650, Hulu Langat, Selangor",SELANGOR,31/12/2026
TEXAS CHICKEN PUCHONG JAYA,,"(TEXAS CHICKEN (MALAYSIA) SDN BHD), NO. 6G, JALAN KENARI 1, BANDAR PUCHONG JAYA, 47100, Petaling, Selangor",SELANGOR,31/12/2026
TEXAS CHICKEN SETIA CITY MALL,,"(TEXAS CHICKEN (MALAYSIA) SDN BHD), LOT LG-157, 158 & 164A, TINGKAT LG, SETIA CITY MALL, NO. 7, PERSIARAN SETIA DAGANG, SETIA ALAM, SEKSYEN U13, 40170, Petaling, Selangor",SELANGOR,31/12/2026
TEXAS CHICKEN SRI GOMBAK,,"(TEXAS CHICKEN (MALAYSIA) SDN BHD), NO. 1 & 1A, JALAN SG 1/3,, Taman Sri Gombak,, Batu Caves, 68100, Gombak, Selangor, TEXAS CHICKEN",SELANGOR,15/08/2026
TEXAS CHICKEN SS15 COURTYARD,,"(TEXAS CHICKEN (MALAYSIA) SDN BHD), LOT LG-10, LOWER GROUND FLOOR, SS15 COURTYARD, JALAN SS15/4G, 47500, Petaling, Selangor",SELANGOR,31/12/2026
TEXAS CHICKEN SUNGAI BULOH,,"(TEXAS CHICKEN (MALAYSIA) SDN BHD), LOT 7398, GROUND FLOOR, Jalan 1A/3, Bandar Baru Sungai Buloh, Seksyen U20, 40160, Petaling, Selangor",SELANGOR,31/12/2026
TEXAS CHICKEN SUNWAY MENTARI,,"(TEXAS CHICKEN (MALAYSIA) SDN BHD), JALAN PJS 8/9, 46150, Petaling, Selangor",SELANGOR,15/09/2027
TEXAS CHICKEN SUNWAY PYRAMID,,"(TEXAS CHICKEN (MALAYSIA) SDN BHD), UNIT NO. LG2.127A & OB3.LG2.1D, Lower Ground Two and Oasis Boulevard, Sunway Pyramid Mall, No.3 Jalan PJS 11/15 Bandar Sunway, 47500, Petaling, Selangor",SELANGOR,15/10/2026
TEXAS CHICKEN TAMAN SRI SERDANG,,"(TEXAS CHICKEN (MALAYSIA) SDN BHD), NO.2-1 & 2-2, JALAN 18/33A, Taman Sri Serdang, 43000, Kuala Selangor, Selangor",SELANGOR,31/12/2026
TEXAS CHICKEN TELOK PANGLIMA GARANG DT,,"(TEXAS CHICKEN (MALAYSIA) SDN BHD), STESEN MINYAK SHELL PT 1293, JALAN HELIUM, KAWASAN PERUSAHAAN SEGENTING, 42500, Kuala Langat, Selangor",SELANGOR,31/12/2026
TEXAS CHICKEN TESCO EXTRA JENJAROM,,"(TEXAS CHICKEN (MALAYSIA) SDN BHD), NO. G5, TESCO EXTRA JENJAROM, NO. 1, JALAN 1/1, TMN SERI JAROMAS, 46200, Kuala Langat, Selangor",SELANGOR,31/12/2026
TEXAS CHICKEN TESCO SETIA ALAM,,"(TEXAS CHICKEN (MALAYSIA) SDN BHD), LOT. G17, TESCO SETIA ALAM,, No. 2, Jalan Setia Prima U13/3,, Seksyen U13, 40170, Petaling, Selangor",SELANGOR,15/10/2026
TEXAS CHICKEN THE ENVICTUS,,"(TEXAS CHICKEN (MALAYSIA) SDN BHD), UNIT G-01, GROUND FLOOR, THE ENVICTUS,, No. 11, Jalan 225, Section 51a,, 46100, Petaling, Selangor",SELANGOR,30/11/2026
TEXAS CHICKEN THE MAIN PLACE,,"(TEXAS CHICKEN (MALAYSIA) SDN BHD), LOT LG-09 & LG-10, MAIN PLACE,, JALAN USJ 21/10, PERSIARAN KEWAJIPAN,, 47630, Petaling, Selangor",SELANGOR,15/09/2027
TEXAS CHICKEN THE MINES,,"(TEXAS CHICKEN (MALAYSIA) SDN BHD), UNIT NO.L2-85(P) (ORA), JALAN DULANG,, The Mines Resort City,, Seri Kembangan, 43300,  Tiada Maklumat Daerah, Selangor, TEXAS CHICKEN",SELANGOR,15/08/2026
TEXAS CHICKEN UPTOWN DAMANSARA,,"(TEXAS CHICKEN (MALAYSIA) SDN BHD), NO 1G&1M, JALAN SS21/1A,, Damansara Utama, Petaling Jaya., 47400, Petaling, Selangor",SELANGOR,15/10/2026
TEXAS CHICKEN UTROPOLIS MARKETPLACE,,"(TEXAS CHICKEN (MALAYSIA) SDN BHD), LOT G-B3 & G-B4, UTROPOLIS MARKET PLACE, JALAN KONTRAKTOR U1/14, SEKSYEN U1, 40150, Petaling, Selangor",SELANGOR,31/12/2026
GLORIA JEAN'S COFFEES MAHKAMAH TINGGI SHAH ALAM,,"(WONDERFUL LIFESTYLE SDN. BHD), KOPERASI PEKERJA PNS KUALA LUMPUR BERHAD, TAPAK KAFE GLORIA JEAN'S COFFEES, TINGKAT 1,, SAYAP KIRI, BANGUNAN MAHKAMAH SULTAN SALAHUDDIN ABDUL AZIZ SHAH, SEKSYEN 5,, 40000, Petaling, Selangor, GLORIA JEAN'S COFFEES",SELANGOR,28/02/2027
GLORIA JEAN'S COFFEES SUK SELANGOR,,"(WONDERFUL LIFESTYLE SDN. BHD), DELECTA SUPREME SDN BHD, TINGKAT BAWAH, RUANG LAMAN SANTAI, PEJABAT SETIAUSAHA KERAJAAN NEGERI SELANGOR,, BANGUNAN SULTAN SALAHUDDIN ABDUL AZIZ SHAH, PERSIARAN SULTAN, SEKSYEN 5, 40000 SHAH ALAM, 40000, Petaling, Selangor, GLORIA JEAN'S COFFEES",SELANGOR,28/02/2027
STEAMFUN,,"(XELTA F&B SDN. BHD. ), LOT CW-3 CAFE WALK GROUND FLOOR, SPECTRUM SHOPPING CENTRE, AMPANG JAYA, 68000, Hulu Langat, Selangor, STEAMFUN",SELANGOR,30/11/2026
YAYOI MALAYSIA SDN. BHD,,"(YAYOI MALAYSIA SDN.BHD), CURVE NX18,, JALAN PJU7/5, MUTIARA DAMANSARA, 47810, Petaling, Selangor, YAYOI JAPANESE RESTAURANT",SELANGOR,15/10/2027
YESS NASI LEMAK PLT,,"(YESS NASI LEMAK PLT), G-20, JALAN PJU 8/3, DAMANSARA PERDANA, 47820, Petaling, Selangor, STATUS HALAL : Sijil Dibatalkan",SELANGOR,28/02/2027
YOGURT PLANET IOI MALL PUCHONG,,"(YG PLANET MY SDN. BHD.), YP YOGURT PLT, LOT NO.EF33A, FIRST FLOOR, IOI MALL BATU 9, BANDAR PUCHONG JAYA, 47100, Petaling, Selangor, YOGURT PLANET IOI MALL PUCHONG",SELANGOR,15/05/2027
YOGURT PLANET IOI MALL PUTRAJAYA,,"(YG PLANET MY SDN. BHD.), YG PLANET 101 SDN. BHD., LOT NO S-K5, SECOND FLOOR, 101 CITY MALL, LEBUH IRC, IOI RESORT CITY, 62502, Sepang, Selangor, YOGURT PLANET IOI PUTRAJAYA",SELANGOR,15/04/2027
YIHETANG@CHERAS TRADER SQUARE,,"(YIFU CATERING MANAGEMENT SDN. BHD.), 93-G, JALAN DATARAN CHERAS 5, DATARAN PERNIAGAAN, 43200, Hulu Langat, Selangor, YIHETANG",SELANGOR,15/10/2027
YOGI SNACK CORNER,,"(YOGI SNACK CORNER), NO. 14 & 16, JALAN MAT KILAU,, KUALA KUBU BAHARU,, 44000, Hulu Selangor, Selangor",SELANGOR,15/08/2026
YOGI SNACK CORNER,,"(YOGI SNACK CORNER), NO. 14 & 16, JALAN MAT KILAU,, KUALA KUBU BAHARU,, 44000, Hulu Selangor, Selangor",SELANGOR,15/08/2026
ZAI SRI GEMILANG SDN BHD,,"(ZAI SRI GEMILANG SDN BHD), NO.10 & 12 TINGKAT BAWAH, JALAN SELASIH K U12/K, SEKSYEN U12, 40170, Petaling, Selangor, ZAI SRI GEMILANG SDN BHD, STATUS HALAL : Sijil Telah Ditarik Balik",SELANGOR,31/10/2026
SUKIYA CENTRAL I-CITY,,"(ZENSHO FOODS MALAYSIA SDN.BHD.), LOT LG-59, TINGKAT LG, PUSAT MEMBELI BELAH SENTRAL I-CITY., NO. 1, PERSIARAN MULTIMEDIA,, SEKSYEN 7, 40000, Petaling, Selangor, SUKIYA",SELANGOR,15/05/2028
SUKIYA CENTRAL I-CITY,,"(ZENSHO FOODS MALAYSIA SDN.BHD.), LOT LG-59, TINGKAT LG, PUSAT MEMBELI BELAH SENTRAL I-CITY., NO. 1, PERSIARAN MULTIMEDIA,, SEKSYEN 7, 40000, Petaling, Selangor, SUKIYA",SELANGOR,31/08/2026
SUKIYA IOI PUCHONG,,"(ZENSHO FOODS MALAYSIA SDN.BHD.), FS08, FIRST FLOOR, SUKIYA,, IOI MALL BANDAR PUCHONG JAYA,, 47170, Petaling, Selangor",SELANGOR,15/09/2026
SUKIYA IOI PUCHONG,,"(ZENSHO FOODS MALAYSIA SDN.BHD.), FS08, FIRST FLOOR,, IOI MALL, BANDAR PUCHONG JAYA,, 47170, Petaling, Selangor, SUKIYA",SELANGOR,15/05/2028
SUKIYA IPC,,"(ZENSHO FOODS MALAYSIA SDN.BHD.), LG1. 37, LOWER GROUND 1, IPC SHOPPING CENTRE, NO. 2, JALAN PJU 7/2, MUTIARA DAMANSARA, 47800, Petaling, Selangor, SUKIYA",SELANGOR,31/07/2027
SUKIYA PARADIGM MALL PETALING JAYA,,"(ZENSHO FOODS MALAYSIA SDN.BHD.), LOT LG1-39A (P), PARADIGM MALL,, NO. 1, JALAN SS 7/26A, KELANA JAYA,, PETALING JAYA,, 47301, Petaling, Selangor, SUKIYA",SELANGOR,30/04/2027
SUKIYA SETIA CITY MALL,,"(ZENSHO FOODS MALAYSIA SDN.BHD.), LOT LG-166, TINGKAT LG, SETIA CITY MALL,, NO. 7, PERSIARAN SETIA DAGANG,, SETIA ALAM, SEKSYEN U13,, 40170, Klang, Selangor, SUKIYA",SELANGOR,31/10/2026
SUKIYA SUNWAY PYRAMID,,"(ZENSHO FOODS MALAYSIA SDN.BHD.), LOT LG2.30, LOWER GRD TWO, SUNWAY PYRAMID,, JALAN PJS 11/15 BANDAR SUNWAY, UEP SUBANG JAYA, 47500, Petaling, Selangor, SUKIYA",SELANGOR,15/10/2026
ICHIBAN RAMEN 168 PARK MALL,,"(ZENSHO ICHIBAN MALAYSIA SDN BHD), LOT G-01, GROUND FLOOR,, 168 PARK SELAYANG,, JALAN KUCHING, 68100,  Tiada Maklumat Daerah, Selangor, ICHIBAN RAMEN",SELANGOR,31/08/2027
"ZUS COFFEE SUNWAY MENTARI, BANDAR SUNWAY",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), GF-18, JALAN PJS 8/2, DATARAN MENTARI, PJ SELATAN, 46000, Petaling, Selangor, ZUS COFFEE",SELANGOR,30/09/2027
ZUS COFFEE SUNWAY PYRAMID,,"(ZUSPRESSO (M) SDN BHD (1340330-X)), UNIT NO. LG2.37, LOWER GROUND TWO,, SUNWAY PYRAMID MALL,, JALA, PJS 11,, 47500, Petaling, Selangor, ZUS COFFEE",SELANGOR,30/11/2026
"ZUS COFFEE SURIA GARDEN, BATU 14 PUCHONG",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), A-01-09, RESIDENSI SURIA,, JALAN PUCHONG UTAMA 2,, TAMAN PUCHONG UTAMA, 47100, Petaling, Selangor, ZUS COFFEE",SELANGOR,31/01/2028
ZUS COFFEE TAIPAN USJ,,"(ZUSPRESSO (M) SDN BHD (1340330-X)), 9GF, JALAN USJ 10/1E, USJ 10, 47620, Petaling, Selangor, ZUS COFFEE",SELANGOR,31/07/2026
ZUS COFFEE TAIPAN USJ,,"(ZUSPRESSO (M) SDN BHD (1340330-X)), 9 (GROUND FLOOR),, JALAN USJ 10/1E, USJ 10, 47620, Petaling, Selangor, ZUS COFFEE",SELANGOR,31/07/2028
"ZUS COFFEE TAMAN AMAN SURIA, BESTARI JAYA",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), NO.10-G, JALAN AMAN SURIA 1,, TAMAN AMAN SURIA, 45600, Kuala Selangor, Selangor, ZUS COFFEE",SELANGOR,15/04/2027
"ZUS COFFEE TAMAN BENDAHARA, KUALA SELANGOR",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), TKY STAR VENTURES SDN. BHD., NO. 2-G, JALAN BENDAHARA 1/2A,, TAMAN BENDAHARA, 45000, Kuala Selangor, Selangor, ZUS COFFEE",SELANGOR,31/03/2027
"ZUS COFFEE TAMAN BERJAYA, SUNGAI CHUA, KAJANG",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), NO.282-G,, JALAN BERJAYA 10, TAMAN BERJAYA,, SUNGAI CHUA,, 43000, Hulu Langat, Selangor, ZUS COFFEE",SELANGOR,30/09/2027
"ZUS COFFEE TAMAN EQUINE 1, SERI KEMBANGAN",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), NO.10-G (GROUND FLOOR),, JALAN EQUINE 1D,, TAMAN EQUINE,, 43300, Petaling, Selangor",SELANGOR,31/01/2027
"ZUS COFFEE TAMAN INTAN, KLANG",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), NO.73 (GROUND FLOOR),, JALAN BATAI LAUT 3,, TAMAN INTAN,, 41300, Klang, Selangor, ZUS COFFEE",SELANGOR,15/08/2027
ZUS COFFEE TAMAN KAJANG PRIMA,,"(ZUSPRESSO (M) SDN BHD (1340330-X)), NO. 6-G (GROUND FLOOR),, JALAN KP 1/2,, TAMAN KAJANG PRIMA,, 43000, Hulu Langat, Selangor, ZUS COFFEE",SELANGOR,15/08/2027
"ZUS COFFEE TAMAN KINRARA SEKSYEN 1, PUCHONG",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), 18A (GROUND FLOOR),, JALAN TK 1/11A,, TAMAN KINRARA SEKSYEN 1,, 47100, Petaling, Selangor, ZUS COFFEE",SELANGOR,30/09/2027
"ZUS COFFEE TAMAN KOSAS, AMPANG",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), NO.21 (GF), JALAN KOSAS 1/2, TAMAN KOSAS,, 68000, Hulu Langat, Selangor, ZUS COFFEE",SELANGOR,15/11/2027
"ZUS COFFEE TAMAN MAS, PUCHONG",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), NO.26-GFO, JALAN DAGANG MAS 1, TAMAN MAS, 47130, Petaling, Selangor, ZUS COFFEE",SELANGOR,31/01/2028
"ZUS COFFEE TAMAN MYRA MERANTI,PUCHONG",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), NO 8A (GF),, JALAN MM1, TAMAN MYRA MERANTI, 47120, Sepang, Selangor, ZUS COFFEE",SELANGOR,30/06/2028
"ZUS COFFEE TAMAN MYRA MERANTI,PUCHONG",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), NO.8A (GF),JALAN MM1, TAMAN MYRA MERANTI, 47120, Sepang, Selangor, ZUS COFFEE",SELANGOR,30/06/2026
"ZUS COFFEE TAMAN PUTRA, AMPANG",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), NO 40, JALAN BUNGA TANJUNG 9B, TAMAN PUTRA AMPANG, 68000, Hulu Langat, Selangor, ZUS COFFEE",SELANGOR,30/06/2027
"ZUS COFFEE TAMAN SEGAR PERDANA, CHERAS",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), NO. 07 (GF), JALAN SEGAR PERDANA 2,, TAMAN SEGAR PERDANA,, 43200, Hulu Langat, Selangor",SELANGOR,31/01/2027
"ZUS COFFEE TAMAN SELAYANG UTAMA, BATU CAVES",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), NO. 4,, JALAN SU 6,, TAMAN SELAYANG UTAMA,, 68100, Gombak, Selangor, ZUS COFFEE",SELANGOR,31/08/2027
"ZUS COFFEE TAMAN SEROJA, SEPANG",,"(ZUSPRESSO (M) SDN BHD (1340330-X)), NO.37, JALAN SEROJA 4, TAMAN SEROJA, 43900, Sepang, Selangor, ZUS COFFEE",SELANGOR,31/01/2028
